,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
105,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,document-classifier,,
106,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,document-classifier-endpoint,,
107,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,dominant-language-detection-job,,
108,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,entities-detection-job,,
109,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,entity-recognizer,,
110,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,entity-recognizer-endpoint,,
111,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,events-detection-job,,
112,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,key-phrases-detection-job,,
113,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,pii-entities-detection-job,,
114,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,sentiment-detection-job,,
115,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,topics-detection-job,,
116,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,,aws:RequestTag/${TagKey}  aws:TagKeys,
117,UntagResource,Grants permission to untag a resource with given key,Tagging,document-classification-job,,
118,UntagResource,Grants permission to untag a resource with given key,Tagging,document-classifier,,
119,UntagResource,Grants permission to untag a resource with given key,Tagging,document-classifier-endpoint,,
120,UntagResource,Grants permission to untag a resource with given key,Tagging,dominant-language-detection-job,,
121,UntagResource,Grants permission to untag a resource with given key,Tagging,entities-detection-job,,
122,UntagResource,Grants permission to untag a resource with given key,Tagging,entity-recognizer,,
123,UntagResource,Grants permission to untag a resource with given key,Tagging,entity-recognizer-endpoint,,
124,UntagResource,Grants permission to untag a resource with given key,Tagging,events-detection-job,,
125,UntagResource,Grants permission to untag a resource with given key,Tagging,key-phrases-detection-job,,
126,UntagResource,Grants permission to untag a resource with given key,Tagging,pii-entities-detection-job,,
127,UntagResource,Grants permission to untag a resource with given key,Tagging,sentiment-detection-job,,
128,UntagResource,Grants permission to untag a resource with given key,Tagging,topics-detection-job,,
129,UntagResource,Grants permission to untag a resource with given key,Tagging,,aws:TagKeys,
130,UpdateEndpoint,Grants permission to update information about the specified endpoint,Write,document-classifier-endpoint*,,
131,UpdateEndpoint,Grants permission to update information about the specified endpoint,Write,entity-recognizer-endpoint*,,
