,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
83,ListServiceProfiles,Grants permission to list information of available ServiceProfiles based on the AWS account,Read,,,
84,ListTagsForResource,Grants permission to list all tags for a given resource,Read,Destination,,
85,ListTagsForResource,Grants permission to list all tags for a given resource,Read,DeviceProfile,,
86,ListTagsForResource,Grants permission to list all tags for a given resource,Read,NetworkAnalyzerConfiguration,,
87,ListTagsForResource,Grants permission to list all tags for a given resource,Read,ServiceProfile,,
88,ListTagsForResource,Grants permission to list all tags for a given resource,Read,SidewalkAccount,,
89,ListTagsForResource,Grants permission to list all tags for a given resource,Read,WirelessDevice,,
90,ListTagsForResource,Grants permission to list all tags for a given resource,Read,WirelessGateway,,
91,ListTagsForResource,Grants permission to list all tags for a given resource,Read,WirelessGatewayTaskDefinition,,
92,ListWirelessDevices,Grants permission to list information of available WirelessDevices based on the AWS account,Read,,,
93,ListWirelessGatewayTaskDefinitions,Grants permission to list information of available WirelessGateway task definitions based on the AWS account,Read,,,
94,ListWirelessGateways,Grants permission to list information of available WirelessGateways based on the AWS account,Read,,,
95,PutResourceLogLevel,Grants permission to put resource log level,Write,WirelessDevice,,
96,PutResourceLogLevel,Grants permission to put resource log level,Write,WirelessGateway,,
97,ResetAllResourceLogLevels,Grants permission to reset all resource log levels,Write,,,
98,ResetResourceLogLevel,Grants permission to reset resource log level,Write,WirelessDevice,,
99,ResetResourceLogLevel,Grants permission to reset resource log level,Write,WirelessGateway,,
100,SendDataToMulticastGroup,Grants permission to send data to the MulticastGroup,Write,MulticastGroup*,,
101,SendDataToWirelessDevice,Grants permission to send the decrypted application data frame to the target device,Write,WirelessDevice*,,
102,StartBulkAssociateWirelessDeviceWithMulticastGroup,Grants permission to associate the WirelessDevices with MulticastGroup,Write,MulticastGroup*,,
103,StartBulkDisassociateWirelessDeviceFromMulticastGroup,Grants permission to bulk disassociate the WirelessDevices from MulticastGroup,Write,MulticastGroup*,,
104,StartFuotaTask,Grants permission to start the FuotaTask,Write,FuotaTask*,,
105,StartMulticastGroupSession,Grants permission to start the MulticastGroup session,Write,MulticastGroup*,,
106,StartNetworkAnalyzerStream,Grants permission to start NetworkAnalyzer stream,Write,NetworkAnalyzerConfiguration*,,
107,TagResource,Grants permission to tag a given resource,Tagging,Destination,,
108,TagResource,Grants permission to tag a given resource,Tagging,DeviceProfile,,
109,TagResource,Grants permission to tag a given resource,Tagging,NetworkAnalyzerConfiguration,,
110,TagResource,Grants permission to tag a given resource,Tagging,ServiceProfile,,
111,TagResource,Grants permission to tag a given resource,Tagging,SidewalkAccount,,
112,TagResource,Grants permission to tag a given resource,Tagging,WirelessDevice,,
113,TagResource,Grants permission to tag a given resource,Tagging,WirelessGateway,,
114,TagResource,Grants permission to tag a given resource,Tagging,WirelessGatewayTaskDefinition,,
115,TagResource,Grants permission to tag a given resource,Tagging,,aws:RequestTag/${TagKey}  aws:TagKeys,
116,TestWirelessDevice,Grants permission to simulate a provisioned device to send an uplink data with payload of 'Hello',Write,WirelessDevice*,,
117,UntagResource,Grants permission to remove the given tags from the resource,Tagging,Destination,,
118,UntagResource,Grants permission to remove the given tags from the resource,Tagging,DeviceProfile,,
119,UntagResource,Grants permission to remove the given tags from the resource,Tagging,NetworkAnalyzerConfiguration,,
120,UntagResource,Grants permission to remove the given tags from the resource,Tagging,ServiceProfile,,
121,UntagResource,Grants permission to remove the given tags from the resource,Tagging,SidewalkAccount,,
122,UntagResource,Grants permission to remove the given tags from the resource,Tagging,WirelessDevice,,
123,UntagResource,Grants permission to remove the given tags from the resource,Tagging,WirelessGateway,,
124,UntagResource,Grants permission to remove the given tags from the resource,Tagging,WirelessGatewayTaskDefinition,,
125,UntagResource,Grants permission to remove the given tags from the resource,Tagging,,aws:TagKeys,
126,UpdateDestination,Grants permission to update a Destination resource,Write,Destination*,,
127,UpdateEventConfigurationsByResourceTypes,Grants permission to update event configurations by resource types,Write,,,
128,UpdateFuotaTask,Grants permission to update the FuotaTask,Write,FuotaTask*,,
129,UpdateLogLevelsByResourceTypes,Grants permission to update log levels by resource types,Write,,,
130,UpdateMulticastGroup,Grants permission to update the MulticastGroup,Write,MulticastGroup*,,
131,UpdateNetworkAnalyzerConfiguration,Grants permission to update the NetworkAnalyzerConfiguration,Write,NetworkAnalyzerConfiguration*,,
132,UpdateNetworkAnalyzerConfiguration,Grants permission to update the NetworkAnalyzerConfiguration,Write,WirelessDevice*,,
133,UpdateNetworkAnalyzerConfiguration,Grants permission to update the NetworkAnalyzerConfiguration,Write,WirelessGateway*,,
134,UpdatePartnerAccount,Grants permission to update a partner account,Write,SidewalkAccount*,,
135,UpdateResourceEventConfiguration,Grants permission to update an event configuration for an identifier,Write,SidewalkAccount,,
136,UpdateResourceEventConfiguration,Grants permission to update an event configuration for an identifier,Write,WirelessDevice,,
137,UpdateResourceEventConfiguration,Grants permission to update an event configuration for an identifier,Write,WirelessGateway,,
138,UpdateWirelessDevice,Grants permission to update a WirelessDevice resource,Write,WirelessDevice*,,
139,UpdateWirelessGateway,Grants permission to update a WirelessGateway resource,Write,WirelessGateway*,,
