,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
45,ListRegionalBuckets,Grants permission to list all buckets owned by the authenticated sender of the request,List,,s3-outposts:authType  s3-outposts:signatureAge  s3-outposts:signatureversion  s3-outposts:x-amz-content-sha256,
46,ListSharedEndpoints,Grants permission to list shared endpoints,List,,,
47,PutAccessPointPolicy,Grants permission to associate an access policy with a specified access point,Permissions management,accesspoint*,,
48,PutAccessPointPolicy,Grants permission to associate an access policy with a specified access point,Permissions management,,s3-outposts:DataAccessPointAccount  s3-outposts:DataAccessPointArn  s3-outposts:AccessPointNetworkOrigin  s3-outposts:authType  s3-outposts:signatureAge  s3-outposts:signatureversion  s3-outposts:x-amz-content-sha256,
49,PutBucketPolicy,Grants permission to add or replace a bucket policy on a bucket,Permissions management,bucket*,,
50,PutBucketPolicy,Grants permission to add or replace a bucket policy on a bucket,Permissions management,,s3-outposts:authType  s3-outposts:signatureAge  s3-outposts:signatureversion  s3-outposts:x-amz-content-sha256,
51,PutBucketTagging,Grants permission to add a set of tags to an existing Amazon S3 bucket,Tagging,bucket*,,
52,PutBucketTagging,Grants permission to add a set of tags to an existing Amazon S3 bucket,Tagging,,s3-outposts:authType  s3-outposts:signatureAge  s3-outposts:signatureversion  s3-outposts:x-amz-content-sha256,
53,PutLifecycleConfiguration,Grants permission to create a new lifecycle configuration for the bucket or replace an existing lifecycle configuration,Write,bucket*,,
54,PutLifecycleConfiguration,Grants permission to create a new lifecycle configuration for the bucket or replace an existing lifecycle configuration,Write,,s3-outposts:authType  s3-outposts:signatureAge  s3-outposts:signatureversion  s3-outposts:x-amz-content-sha256,
55,PutObject,Grants permission to add an object to a bucket,Write,object*,,
56,PutObject,Grants permission to add an object to a bucket,Write,,s3-outposts:DataAccessPointAccount  s3-outposts:DataAccessPointArn  s3-outposts:AccessPointNetworkOrigin  s3-outposts:RequestObjectTag/<key>  s3-outposts:RequestObjectTagKeys  s3-outposts:authType  s3-outposts:signatureAge  s3-outposts:signatureversion  s3-outposts:x-amz-acl  s3-outposts:x-amz-content-sha256  s3-outposts:x-amz-copy-source  s3-outposts:x-amz-metadata-directive  s3-outposts:x-amz-server-side-encryption  s3-outposts:x-amz-storage-class,
57,PutObjectAcl,Grants permission to set the access control list (ACL) permissions for an object that already exists in a bucket,Permissions management,object*,,
58,PutObjectAcl,Grants permission to set the access control list (ACL) permissions for an object that already exists in a bucket,Permissions management,,s3-outposts:DataAccessPointAccount  s3-outposts:DataAccessPointArn  s3-outposts:AccessPointNetworkOrigin  s3-outposts:ExistingObjectTag/<key>  s3-outposts:authType  s3-outposts:signatureAge  s3-outposts:signatureversion  s3-outposts:x-amz-acl  s3-outposts:x-amz-content-sha256  s3-outposts:x-amz-storage-class,
59,PutObjectTagging,Grants permission to set the supplied tag-set to an object that already exists in a bucket,Tagging,object*,,
60,PutObjectTagging,Grants permission to set the supplied tag-set to an object that already exists in a bucket,Tagging,,s3-outposts:DataAccessPointAccount  s3-outposts:DataAccessPointArn  s3-outposts:AccessPointNetworkOrigin  s3-outposts:ExistingObjectTag/<key>  s3-outposts:RequestObjectTag/<key>  s3-outposts:RequestObjectTagKeys  s3-outposts:authType  s3-outposts:signatureAge  s3-outposts:signatureversion  s3-outposts:x-amz-content-sha256,
