,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
0,AssociateProductsWithPrivateMarketplace [permission only],"Grants permission to add new approved products to the Private Marketplace. Also allows to approve a request for a product to be associated with the Private Marketplace. This action can be performed by any account in an AWS Organization, provided the user has permissions to do so, and the Organization's Service Control Policies allow it.",Write,,,
1,CreatePrivateMarketplaceRequests [permission only],"Grants permission to create a new request for a product or products to be associated with the Private Marketplace. This action can be performed by any account in an in an AWS Organization, provided the user has permissions to do so, and the Organization's Service Control Policies allow it.",Write,,,
2,DescribePrivateMarketplaceRequests [permission only],"Grants permission to describe requests and associated products in the Private Marketplace. This action can be performed by any account in an AWS Organization, provided the user has permissions to do so, and the Organization's Service Control Policies allow it.",List,,,
3,DisassociateProductsFromPrivateMarketplace [permission only],"Grants permission to remove approved products from the Private Marketplace. Also allows to decline a request for a product to be associated with the Private Marketplace. This action can be performed by any account in an AWS Organization, provided the user has permissions to do so, and the Organization's Service Control Policies allow it.",Write,,,
4,ListPrivateMarketplaceRequests [permission only],"Grants permission to get a queryable list for requests and associated products in the Private Marketplace. This action can be performed by any account in an AWS Organization, provided the user has permissions to do so, and the Organization's Service Control Policies allow it.",List,,,
