,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
64,ExecuteProvisionedProductPlan,Grants permission to execute a provisioned product plan,Write,,servicecatalog:accountLevel  servicecatalog:roleLevel  servicecatalog:userLevel,
65,ExecuteProvisionedProductServiceAction,Grants permission to executes a provisioned product plan,Write,,servicecatalog:accountLevel  servicecatalog:roleLevel  servicecatalog:userLevel,
66,GetAWSOrganizationsAccessStatus,Grants permission to get the access status of AWS Organization portfolio share feature,Read,,,
67,GetApplication,Grants permission to get an application,Read,Application*,,
68,GetAssociatedResource,Grants permission to get information about a resource associated to an application,Read,Application*,,
69,GetAttributeGroup,Grants permission to get an attribute group,Read,AttributeGroup*,,
70,GetProvisionedProductOutputs,Grants permission to get the provisioned product output with either provisioned product id or name,Read,,,
71,ImportAsProvisionedProduct,Grants permission to import a resource into a provisioned product,Write,Product*,,
72,ListAcceptedPortfolioShares,Grants permission to list the portfolios that have been shared with you and you have accepted,List,,,
73,ListApplications,Grants permission to list the applications in your account,List,,,
74,ListAssociatedAttributeGroups,Grants permission to list the attribute groups associated with an application,List,Application*,,
75,ListAssociatedResources,Grants permission to list the resources associated with an application,List,Application*,,
76,ListAttributeGroups,Grants permission to list the attribute groups in your account,List,,,
77,ListBudgetsForResource,Grants permission to list all the budgets associated to a resource,List,,,
78,ListConstraintsForPortfolio,Grants permission to list constraints associated with a given portfolio,List,,,
79,ListLaunchPaths,Grants permission to list the different ways to launch a given product as an end-user,List,Product*,,
80,ListOrganizationPortfolioAccess,Grants permission to list the organization nodes that have access to the specified portfolio,List,,,
81,ListPortfolioAccess,Grants permission to list the AWS accounts you have shared a given portfolio with,List,Portfolio*,,
82,ListPortfolios,Grants permission to list the portfolios in your account,List,,,
83,ListPortfoliosForProduct,Grants permission to list the portfolios associated with a given product,List,Product*,,
84,ListPrincipalsForPortfolio,Grants permission to list the IAM principals associated with a given portfolio,List,Portfolio*,,
85,ListProvisionedProductPlans,Grants permission to list the provisioned product plans,List,,servicecatalog:accountLevel  servicecatalog:roleLevel  servicecatalog:userLevel,
86,ListProvisioningArtifacts,Grants permission to list the provisioning artifacts associated with a given product,List,Product*,,
87,ListProvisioningArtifactsForServiceAction,Grants permission to list all provisioning artifacts for the specified self-service action,List,,,
88,ListRecordHistory,Grants permission to list all the records in your account or all the records related to a given provisioned product,List,,servicecatalog:accountLevel  servicecatalog:roleLevel  servicecatalog:userLevel,
89,ListResourcesForTagOption,Grants permission to list the resources associated with the specified TagOption,List,,,
90,ListServiceActions,Grants permission to list all self-service actions,List,,,
91,ListServiceActionsForProvisioningArtifact,Grants permission to list all the service actions associated with the specified provisioning artifact in your account,List,Product*,,
92,ListServiceActionsForProvisioningArtifact,Grants permission to list all the service actions associated with the specified provisioning artifact in your account,List,,servicecatalog:accountLevel  servicecatalog:roleLevel  servicecatalog:userLevel,
93,ListStackInstancesForProvisionedProduct,"Grants permission to list account, region and status of each stack instances that are associated with a CFN_STACKSET type provisioned product",List,,servicecatalog:accountLevel  servicecatalog:roleLevel  servicecatalog:userLevel,
94,ListTagOptions,Grants permission to list the specified TagOptions or all TagOptions,List,,,
95,ListTagsForResource,Grants permission to list the tags for a service catalog appregistry resource,Read,Application,,
96,ListTagsForResource,Grants permission to list the tags for a service catalog appregistry resource,Read,AttributeGroup,,
97,ProvisionProduct,Grants permission to provision a product with a specified provisioning artifact and launch parameters,Write,Product*,,
98,RejectPortfolioShare,Grants permission to reject a portfolio that has been shared with you that you previously accepted,Write,Portfolio*,,
99,ScanProvisionedProducts,Grants permission to list all the provisioned products in your account,List,,servicecatalog:accountLevel  servicecatalog:roleLevel  servicecatalog:userLevel,
100,SearchProducts,Grants permission to list the products available to you as an end-user,List,,,
101,SearchProductsAsAdmin,Grants permission to list all the products in your account or all the products associated with a given portfolio,List,,,
102,SearchProvisionedProducts,Grants permission to list all the provisioned products in your account,List,,servicecatalog:accountLevel  servicecatalog:roleLevel  servicecatalog:userLevel,
103,SyncResource,Grants permission to sync a resource with its current state in AppRegistry,Write,,,cloudformation:UpdateStack
104,TagResource,Grants permission to tag a service catalog appregistry resource,Tagging,Application,,
105,TagResource,Grants permission to tag a service catalog appregistry resource,Tagging,AttributeGroup,,
106,TagResource,Grants permission to tag a service catalog appregistry resource,Tagging,,aws:TagKeys  aws:RequestTag/${TagKey},
107,TerminateProvisionedProduct,Grants permission to terminate an existing provisioned product,Write,,servicecatalog:accountLevel  servicecatalog:roleLevel  servicecatalog:userLevel,
108,UntagResource,Grants permission to remove a tag from a service catalog appregistry resource,Tagging,Application,,
109,UntagResource,Grants permission to remove a tag from a service catalog appregistry resource,Tagging,AttributeGroup,,
110,UntagResource,Grants permission to remove a tag from a service catalog appregistry resource,Tagging,,aws:TagKeys  aws:RequestTag/${TagKey},
111,UpdateApplication,Grants permission to update the attributes of an existing application,Write,Application*,,iam:CreateServiceLinkedRole
112,UpdateAttributeGroup,Grants permission to update the attributes of an existing attribute group,Write,AttributeGroup*,,
113,UpdateConstraint,Grants permission to update the metadata fields of an existing constraint,Write,,,
114,UpdatePortfolio,Grants permission to update the metadata fields and/or tags of an existing portfolio,Write,Portfolio*,,
115,UpdatePortfolio,Grants permission to update the metadata fields and/or tags of an existing portfolio,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
116,UpdatePortfolioShare,Grants permission to enable or disable resource sharing for an existing portfolio share,Permissions management,Portfolio*,,
117,UpdateProduct,Grants permission to update the metadata fields and/or tags of an existing product,Write,Product*,,
118,UpdateProduct,Grants permission to update the metadata fields and/or tags of an existing product,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
119,UpdateProvisionedProduct,Grants permission to update an existing provisioned product,Write,,servicecatalog:accountLevel  servicecatalog:roleLevel  servicecatalog:userLevel,
120,UpdateProvisionedProductProperties,Grants permission to update the properties of an existing provisioned product,Write,,,
121,UpdateProvisioningArtifact,Grants permission to update the metadata fields of an existing provisioning artifact,Write,Product*,,
122,UpdateServiceAction,Grants permission to update a self-service action,Write,,,
123,UpdateTagOption,Grants permission to update the specified TagOption,Write,,,
