,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
61,TagResource,Grants permissions to add up to 10 cost allocation tags to the named resource,Tagging,parametergroup,,
62,TagResource,Grants permissions to add up to 10 cost allocation tags to the named resource,Tagging,snapshot,,
63,TagResource,Grants permissions to add up to 10 cost allocation tags to the named resource,Tagging,subnetgroup,,
64,TagResource,Grants permissions to add up to 10 cost allocation tags to the named resource,Tagging,user,,
65,TagResource,Grants permissions to add up to 10 cost allocation tags to the named resource,Tagging,,aws:TagKeys  aws:RequestTag/${TagKey}  aws:ResourceTag/${TagKey},
66,UntagResource,Grants permissions to remove the tags identified by the TagKeys list from a resource,Tagging,acl,,
67,UntagResource,Grants permissions to remove the tags identified by the TagKeys list from a resource,Tagging,cluster,,
68,UntagResource,Grants permissions to remove the tags identified by the TagKeys list from a resource,Tagging,parametergroup,,
69,UntagResource,Grants permissions to remove the tags identified by the TagKeys list from a resource,Tagging,snapshot,,
70,UntagResource,Grants permissions to remove the tags identified by the TagKeys list from a resource,Tagging,subnetgroup,,
71,UntagResource,Grants permissions to remove the tags identified by the TagKeys list from a resource,Tagging,user,,
72,UntagResource,Grants permissions to remove the tags identified by the TagKeys list from a resource,Tagging,,aws:TagKeys  aws:ResourceTag/${TagKey},
73,UpdateAcl,Grants permissions to update an access control list,Write,acl*,,
74,UpdateAcl,Grants permissions to update an access control list,Write,user*,,
75,UpdateAcl,Grants permissions to update an access control list,Write,,aws:ResourceTag/${TagKey},
76,UpdateCluster,Grants permissions to update the settings for a cluster,Write,cluster*,,ec2:CreateNetworkInterface  ec2:DeleteNetworkInterface  ec2:DescribeNetworkInterfaces  ec2:DescribeSubnets  ec2:DescribeVpcs
77,UpdateCluster,Grants permissions to update the settings for a cluster,Write,acl,,
78,UpdateCluster,Grants permissions to update the settings for a cluster,Write,parametergroup,,
79,UpdateCluster,Grants permissions to update the settings for a cluster,Write,,aws:ResourceTag/${TagKey},
80,UpdateParameterGroup,Grants permissions to update parameters in a parameter group,Write,parametergroup*,,
81,UpdateParameterGroup,Grants permissions to update parameters in a parameter group,Write,,aws:ResourceTag/${TagKey},
82,UpdateSubnetGroup,Grants permissions to update a subnet group,Write,subnetgroup*,,
83,UpdateSubnetGroup,Grants permissions to update a subnet group,Write,,aws:ResourceTag/${TagKey},
84,UpdateUser,Grants permissions to update a user,Write,user*,,
85,UpdateUser,Grants permissions to update a user,Write,,aws:ResourceTag/${TagKey},
