,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
72,DeleteRelationalDatabaseSnapshot,Grants permission to delete a relational database snapshot,Write,RelationalDatabaseSnapshot*,,
73,DetachCertificateFromDistribution,Grants permission to detach an SSL/TLS certificate from your Amazon Lightsail content delivery network (CDN) distribution,Write,Distribution*,,
74,DetachDisk,Grants permission to detach a disk from an instance,Write,Disk*,,
75,DetachInstancesFromLoadBalancer,Grants permission to detach one or more instances from a load balancer,Write,Instance*,,
76,DetachInstancesFromLoadBalancer,Grants permission to detach one or more instances from a load balancer,Write,LoadBalancer*,,
77,DetachStaticIp,Grants permission to detach a static IP from an instance to which it is attached,Write,Instance*,,
78,DetachStaticIp,Grants permission to detach a static IP from an instance to which it is attached,Write,StaticIp*,,
79,DisableAddOn,Grants permission to disable an add-on for an Amazon Lightsail resource,Write,Disk,,
80,DisableAddOn,Grants permission to disable an add-on for an Amazon Lightsail resource,Write,Instance,,
81,DownloadDefaultKeyPair,Grants permission to download the default key pair used to authenticate and connect to instances in a specific AWS Region,Write,KeyPair*,,
82,EnableAddOn,Grants permission to enable or modify an add-on for an Amazon Lightsail resource,Write,Disk,,
83,EnableAddOn,Grants permission to enable or modify an add-on for an Amazon Lightsail resource,Write,Instance,,
84,ExportSnapshot,Grants permission to export an Amazon Lightsail snapshot to Amazon EC2,Write,,,
85,GetActiveNames,Grants permission to get the names of all active (not deleted) resources,Read,,,
86,GetAlarms,Grants permission to view information about the configured alarms,Read,,,
87,GetAutoSnapshots,Grants permission to view the available automatic snapshots for an instance or disk,Read,,,
88,GetBlueprints,"Grants permission to get a list of instance images, or blueprints. You can use a blueprint to create a new instance already running a specific operating system, as well as a pre-installed application or development stack. The software that runs on your instance depends on the blueprint you define when creating the instance",Read,,,
89,GetBucketAccessKeys,Grants permission to get the existing access key IDs for the specified Amazon Lightsail bucket,Read,,,
90,GetBucketBundles,Grants permission to get the bundles that can be applied to an Amazon Lightsail bucket,Read,,,
91,GetBucketMetricData,Grants permission to get the data points of a specific metric for an Amazon Lightsail bucket,Read,,,
92,GetBuckets,Grants permission to get information about one or more Amazon Lightsail buckets,Read,,,
93,GetBundles,"Grants permission to get a list of instance bundles. You can use a bundle to create a new instance with a set of performance specifications, such as CPU count, disk size, RAM size, and network transfer allowance. The cost of your instance depends on the bundle you define when creating the instance",Read,,,
94,GetCertificates,Grants permission to view information about one or more Amazon Lightsail SSL/TLS certificates,Read,,,
95,GetCloudFormationStackRecords,Grants permission to get information about all CloudFormation stacks used to create Amazon EC2 resources from exported Amazon Lightsail snapshots,Read,CloudFormationStackRecord*,,
96,GetContactMethods,Grants permission to view information about the configured contact methods,Read,,,
97,GetContainerAPIMetadata,"Grants permission to view information about Amazon Lightsail containers, such as the current version of the Lightsail Control (lightsailctl) plugin",Read,,,
98,GetContainerImages,Grants permission to view the container images that are registered to your Amazon Lightsail container service,Read,,,
99,GetContainerLog,Grants permission to view the log events of a container of your Amazon Lightsail container service,Read,,,
100,GetContainerServiceDeployments,Grants permission to view the deployments for your Amazon Lightsail container service,Read,,,
