,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
30,DeleteProfile,Grants permission to delete profile by profile ARN,Write,profile*,,
31,DeleteRoom,Grants permission to delete room,Write,room*,,
32,DeleteRoomSkillParameter,Grants permission to delete a parameter from a skill and room,Write,room*,,
33,DeleteSkillAuthorization,Grants permission to unlink a third-party account from a skill,Write,room*,,
34,DeleteSkillGroup,Grants permission to delete skill group with skill group ARN,Write,skillgroup*,,
35,DeleteUser,Grants permission to delete a user,Write,user*,,
36,DisassociateContactFromAddressBook,Grants permission to disassociate a contact from a given address book,Write,addressbook*,,
37,DisassociateContactFromAddressBook,Grants permission to disassociate a contact from a given address book,Write,contact*,,
38,DisassociateDeviceFromRoom,Grants permission to disassociate device from its current room,Write,device*,,
39,DisassociateSkillFromSkillGroup,Grants permission to disassociate a skill from a skill group,Write,skillgroup*,,
40,DisassociateSkillFromUsers,Grants permission to make a private skill unavailable for enrolled users and prevent them from enabling it on their devices,Write,user*,,
41,DisassociateSkillGroupFromRoom,Grants permission to disassociate the skill group from given room,Write,room*,,
42,DisassociateSkillGroupFromRoom,Grants permission to disassociate the skill group from given room,Write,skillgroup*,,
43,ForgetSmartHomeAppliances,Grants permission to forget smart home appliances associated to a room,Write,room*,,
44,GetAddressBook,Grants permission to get the address book details by the address book ARN,Read,addressbook*,,
45,GetConferencePreference,Grants permission to retrieve the existing conference preferences,Read,,,
46,GetConferenceProvider,Grants permission to get details about a specific conference provider,Read,conferenceprovider*,,
47,GetContact,Grants permission to get the contact details by the contact ARN,Read,contact*,,
48,GetDevice,Grants permission to get device details,Read,device*,,
49,GetGateway,Grants permission to retrieve the details of a gateway,Read,gateway*,,
50,GetGatewayGroup,Grants permission to retrieve the details of a gateway group,Read,gatewaygroup*,,
51,GetInvitationConfiguration,Grants permission to retrieve the configured values for the user enrollment invitation email template,Read,,,
52,GetNetworkProfile,Grants permission to get the network profile details by the network profile ARN,Read,networkprofile*,,
53,GetProfile,Grants permission to get profile when provided with Profile ARN,Read,profile*,,
54,GetRoom,Grants permission to get room details,Read,room*,,
55,GetRoomSkillParameter,Grants permission to get an existing parameter that has been set for a skill and room,Read,room*,,
56,GetSkillGroup,Grants permission to get skill group details with skill group ARN,Read,skillgroup*,,
57,ListBusinessReportSchedules,Grants permission to list the details of the schedules that a user configured,List,,,
58,ListConferenceProviders,Grants permission to list conference providers under a specific AWS account,List,,,
59,ListDeviceEvents,"Grants permission to list the device event history, including device connection status, for up to 30 days",List,device*,,
60,ListGatewayGroups,Grants permission to list gateway group summaries,List,,,
61,ListGateways,Grants permission to list gateway summaries,List,gatewaygroup*,,
62,ListSkills,Grants permission to list skills,List,,,
63,ListSkillsStoreCategories,Grants permission to list all categories in the Alexa skill store,List,,,
64,ListSkillsStoreSkillsByCategory,Grants permission to list all skills in the Alexa skill store by category,List,,,
65,ListSmartHomeAppliances,Grants permission to list all of the smart home appliances associated with a room,List,room*,,
66,ListTags,Grants permission to list all tags on a resource,Read,device,,
67,ListTags,Grants permission to list all tags on a resource,Read,room,,
68,ListTags,Grants permission to list all tags on a resource,Read,user,,
69,PutConferencePreference,Grants permission to set the conference preferences on a specific conference provider at the account level,Write,,,
70,PutDeviceSetupEvents [permission only],Grants permission to publish Alexa device setup events,Write,,,
71,PutInvitationConfiguration,Grants permission to configure the email template for the user enrollment invitation with the specified attributes,Write,,,
72,PutRoomSkillParameter,Grants permission to put a room specific parameter for a skill,Write,room*,,
73,PutSkillAuthorization,Grants permission to link a user's account to a third-party skill provider,Write,room*,,
74,RegisterAVSDevice,Grants permission to register an Alexa-enabled device built by an Original Equipment Manufacturer (OEM) using Alexa Voice Service (AVS),Write,,,
75,RegisterDevice [permission only],Grants permission to register an Alexa device,Write,,,
76,RejectSkill,Grants permission to disassociate a skill from the organization under a user's AWS account,Write,,,
77,ResolveRoom,Grants permission to resolve room information,Read,,,
78,RevokeInvitation,Grants permission to revoke an invitation,Write,user*,,
79,SearchAddressBooks,Grants permission to search address books and list the ones that meet a set of filter and sort criteria,List,,,
80,SearchContacts,Grants permission to search contacts and list the ones that meet a set of filter and sort criteria,List,,,
81,SearchDevices,Grants permission to search for devices,List,,,
82,SearchNetworkProfiles,Grants permission to search network profiles and list the ones that meet a set of filter and sort criteria,List,,,
83,SearchProfiles,Grants permission to search for profiles,List,,,
84,SearchRooms,Grants permission to search for rooms,List,,,
85,SearchSkillGroups,Grants permission to search for skill groups,List,,,
86,SearchUsers,Grants permission to search for users,List,,,
87,SendAnnouncement,"Grants permission to trigger an asynchronous flow to send text, SSML, or audio announcements to rooms that are identified by a search or filter",Write,,,
88,SendInvitation,Grants permission to send an invitation to a user,Write,user*,,
89,StartDeviceSync,"Grants permission to restore the device and its account to its known, default settings by clearing all information and settings set by its previous users",Write,,,
90,StartSmartHomeApplianceDiscovery,Grants permission to initiate the discovery of any smart home appliances associated with the room,Read,room*,,
91,TagResource,Grants permission to add metadata tags to a resource,Tagging,device,,
92,TagResource,Grants permission to add metadata tags to a resource,Tagging,room,,
93,TagResource,Grants permission to add metadata tags to a resource,Tagging,user,,
94,UntagResource,Grants permission to remove metadata tags from a resource,Tagging,device,,
95,UntagResource,Grants permission to remove metadata tags from a resource,Tagging,room,,
96,UntagResource,Grants permission to remove metadata tags from a resource,Tagging,user,,
97,UpdateAddressBook,Grants permission to update address book details by the address book ARN,Write,addressbook*,,
98,UpdateBusinessReportSchedule,Grants permission to update the configuration of the report delivery schedule with the specified schedule ARN,Write,schedule*,,
99,UpdateConferenceProvider,Grants permission to update an existing conference provider's settings,Write,conferenceprovider*,,
100,UpdateContact,Grants permission to update the contact details by the contact ARN,Write,contact*,,
101,UpdateDevice,Grants permission to update device name,Write,device*,,
102,UpdateGateway,Grants permission to update the details of a gateway,Write,gateway*,,
103,UpdateGatewayGroup,Grants permission to update the details of a gateway group,Write,gatewaygroup*,,
104,UpdateNetworkProfile,Grants permission to update a network profile by the network profile ARN,Write,networkprofile*,,
105,UpdateProfile,Grants permission to update an existing profile,Write,profile*,,
106,UpdateRoom,Grants permission to update room details,Write,room*,,
107,UpdateSkillGroup,Grants permission to update skill group details with skill group ARN,Write,skillgroup*,,
