,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
63,StartFailbackLaunch,Grants permission to start failback launch,Write,RecoveryInstanceResource*,,
64,StartFailbackLaunch,Grants permission to start failback launch,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
65,StartRecovery,Grants permission to start recovery,Write,SourceServerResource*,,drs:CreateRecoveryInstanceForDrs  drs:ListTagsForResource  ec2:AttachVolume  ec2:AuthorizeSecurityGroupEgress  ec2:AuthorizeSecurityGroupIngress  ec2:CreateLaunchTemplate  ec2:CreateLaunchTemplateVersion  ec2:CreateSnapshot  ec2:CreateTags  ec2:CreateVolume  ec2:DeleteLaunchTemplateVersions  ec2:DeleteSnapshot  ec2:DeleteVolume  ec2:DescribeAccountAttributes  ec2:DescribeAvailabilityZones  ec2:DescribeImages  ec2:DescribeInstanceAttribute  ec2:DescribeInstanceStatus  ec2:DescribeInstanceTypes  ec2:DescribeInstances  ec2:DescribeLaunchTemplateVersions  ec2:DescribeLaunchTemplates  ec2:DescribeSecurityGroups  ec2:DescribeSnapshots  ec2:DescribeSubnets  ec2:DescribeVolumes  ec2:DetachVolume  ec2:ModifyInstanceAttribute  ec2:ModifyLaunchTemplate  ec2:RevokeSecurityGroupEgress  ec2:RunInstances  ec2:StartInstances  ec2:StopInstances  ec2:TerminateInstances  iam:PassRole
66,StartRecovery,Grants permission to start recovery,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
67,StopFailback,Grants permission to stop failback,Write,RecoveryInstanceResource*,,
68,TagResource,Grants permission to assign a resource tag,Tagging,,aws:RequestTag/${TagKey}  aws:TagKeys,
69,TerminateRecoveryInstances,Grants permission to terminate recovery instances,Write,RecoveryInstanceResource*,,ec2:DeleteVolume  ec2:DescribeInstances  ec2:DescribeVolumes  ec2:TerminateInstances
70,TerminateRecoveryInstances,Grants permission to terminate recovery instances,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
71,UntagResource,Grants permission to untag a resource,Tagging,,aws:TagKeys,
72,UpdateAgentBacklogForDrs [permission only],Grants permission to update agent backlog,Write,RecoveryInstanceResource*,,
73,UpdateAgentBacklogForDrs [permission only],Grants permission to update agent backlog,Write,SourceServerResource*,,
74,UpdateAgentConversionInfoForDrs [permission only],Grants permission to update agent conversion info,Write,RecoveryInstanceResource*,,
75,UpdateAgentConversionInfoForDrs [permission only],Grants permission to update agent conversion info,Write,SourceServerResource*,,
76,UpdateAgentReplicationInfoForDrs [permission only],Grants permission to update agent replication info,Write,RecoveryInstanceResource*,,
77,UpdateAgentReplicationInfoForDrs [permission only],Grants permission to update agent replication info,Write,SourceServerResource*,,
78,UpdateAgentReplicationProcessStateForDrs [permission only],Grants permission to update agent replication process state,Write,RecoveryInstanceResource*,,
79,UpdateAgentReplicationProcessStateForDrs [permission only],Grants permission to update agent replication process state,Write,SourceServerResource*,,
80,UpdateAgentSourcePropertiesForDrs [permission only],Grants permission to update agent source properties,Write,RecoveryInstanceResource*,,
81,UpdateAgentSourcePropertiesForDrs [permission only],Grants permission to update agent source properties,Write,SourceServerResource*,,
82,UpdateFailbackClientDeviceMappingForDrs [permission only],Grants permission to update failback client device mapping,Write,RecoveryInstanceResource*,,
83,UpdateFailbackClientLastSeenForDrs [permission only],Grants permission to update failback client last seen,Write,RecoveryInstanceResource*,,
84,UpdateFailbackReplicationConfiguration,Grants permission to update failback replication configuration,Write,RecoveryInstanceResource*,,
85,UpdateLaunchConfiguration,Grants permission to update launch configuration,Write,SourceServerResource*,,
86,UpdateReplicationCertificateForDrs [permission only],Grants permission to update a replication certificate,Write,RecoveryInstanceResource*,,
87,UpdateReplicationConfiguration,Grants permission to update replication configuration,Write,SourceServerResource*,,
88,UpdateReplicationConfigurationTemplate,Grants permission to update replication configuration template,Write,ReplicationConfigurationTemplateResource*,,
