,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
56,PutNotificationConfiguration,Grants permission to configure an Auto Scaling group to send notifications when specified events take place,Write,autoScalingGroup*,autoscaling:ResourceTag/${TagKey}  aws:ResourceTag/${TagKey},
57,PutScalingPolicy,Grants permission to create or update a policy for an Auto Scaling group,Write,autoScalingGroup*,autoscaling:ResourceTag/${TagKey}  aws:ResourceTag/${TagKey},
58,PutScheduledUpdateGroupAction,Grants permission to create or update a scheduled scaling action for an Auto Scaling group,Write,autoScalingGroup*,autoscaling:ResourceTag/${TagKey}  aws:ResourceTag/${TagKey},
59,PutScheduledUpdateGroupAction,Grants permission to create or update a scheduled scaling action for an Auto Scaling group,Write,,autoscaling:MaxSize  autoscaling:MinSize,
60,PutWarmPool,Grants permission to create or update the warm pool associated with the specified Auto Scaling group,Write,autoScalingGroup*,autoscaling:ResourceTag/${TagKey}  aws:ResourceTag/${TagKey},
61,RecordLifecycleActionHeartbeat,Grants permission to record a heartbeat for the lifecycle action associated with the specified token or instance,Write,autoScalingGroup*,autoscaling:ResourceTag/${TagKey}  aws:ResourceTag/${TagKey},
62,ResumeProcesses,"Grants permission to resume the specified suspended Auto Scaling processes, or all suspended process, for the specified Auto Scaling group",Write,autoScalingGroup*,autoscaling:ResourceTag/${TagKey}  aws:ResourceTag/${TagKey},
63,SetDesiredCapacity,Grants permission to set the size of the specified Auto Scaling group,Write,autoScalingGroup*,autoscaling:ResourceTag/${TagKey}  aws:ResourceTag/${TagKey},
64,SetInstanceHealth,Grants permission to set the health status of the specified instance,Write,autoScalingGroup*,autoscaling:ResourceTag/${TagKey}  aws:ResourceTag/${TagKey},
65,SetInstanceProtection,Grants permission to update the instance protection settings of the specified instances,Write,autoScalingGroup*,autoscaling:ResourceTag/${TagKey}  aws:ResourceTag/${TagKey},
66,StartInstanceRefresh,Grants permission to start a new instance refresh operation,Write,autoScalingGroup*,autoscaling:ResourceTag/${TagKey}  aws:ResourceTag/${TagKey},
67,SuspendProcesses,"Grants permission to suspend the specified Auto Scaling processes, or all processes, for the specified Auto Scaling group",Write,autoScalingGroup*,autoscaling:ResourceTag/${TagKey}  aws:ResourceTag/${TagKey},
68,TerminateInstanceInAutoScalingGroup,Grants permission to terminate the specified instance and optionally adjust the desired group size,Write,autoScalingGroup*,autoscaling:ResourceTag/${TagKey}  aws:ResourceTag/${TagKey},
69,UpdateAutoScalingGroup,Grants permission to update the configuration for the specified Auto Scaling group,Write,autoScalingGroup*,autoscaling:ResourceTag/${TagKey}  aws:ResourceTag/${TagKey},iam:PassRole
70,UpdateAutoScalingGroup,Grants permission to update the configuration for the specified Auto Scaling group,Write,,autoscaling:InstanceTypes  autoscaling:LaunchConfigurationName  autoscaling:LaunchTemplateVersionSpecified  autoscaling:MaxSize  autoscaling:MinSize  autoscaling:VPCZoneIdentifiers,
