,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
77,TagResource,Grants permission to add a tag to an Amazon EventBridge resource,Tagging,rule-on-default-event-bus,,
78,TagResource,Grants permission to add a tag to an Amazon EventBridge resource,Tagging,,aws:TagKeys  aws:RequestTag/${TagKey}  events:creatorAccount,
79,TestEventPattern,Grants permission to test whether an event pattern matches the provided event,Read,,,
80,UntagResource,Grants permission to remove a tag from an Amazon EventBridge resource,Tagging,event-bus,,
81,UntagResource,Grants permission to remove a tag from an Amazon EventBridge resource,Tagging,rule-on-custom-event-bus,,
82,UntagResource,Grants permission to remove a tag from an Amazon EventBridge resource,Tagging,rule-on-default-event-bus,,
83,UntagResource,Grants permission to remove a tag from an Amazon EventBridge resource,Tagging,,aws:TagKeys  events:creatorAccount,
84,UpdateApiDestination,Grants permission to update an api destination,Write,api-destination*,,
85,UpdateArchive,Grants permission to update an archive,Write,archive*,,
86,UpdateConnection,Grants permission to update a connection,Write,connection*,,
87,UpdateEndpoint,Grants permission to update an endpoint,Write,endpoint*,,
88,UpdateEndpoint,Grants permission to update an endpoint,Write,,events:EventBusArn,
