,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
0,CreateEnvironment [permission only],Grants permissions to create a CloudShell environment,Write,,,
1,CreateSession [permission only],Grants permissions to connect to a CloudShell environment from the AWS Management Console,Write,Environment*,,
2,DeleteEnvironment [permission only],Grants permission to delete a CloudShell environment,Write,Environment*,,
3,GetEnvironmentStatus [permission only],Grants permission to read a CloudShell environment status,Read,Environment*,,
4,GetFileDownloadUrls [permission only],Grants permissions to download files from a CloudShell environment,Write,Environment*,,
5,GetFileUploadUrls [permission only],Grants permissions to upload files to a CloudShell environment,Write,Environment*,,
6,PutCredentials [permission only],Grants permissions to forward console credentials to the environment,Write,Environment*,,
7,StartEnvironment [permission only],Grants permission to start a stopped CloudShell environment,Write,Environment*,,
8,StopEnvironment [permission only],Grants permission to stop a running CloudShell environment,Write,Environment*,,
