,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
77,GetNetworkResourceCounts,Grants permission to return the number of resources for a global network grouped by type,Read,global-network*,,
78,GetNetworkResourceRelationships,Grants permission to retrieve related resources for a resource within the global network,Read,global-network*,,
79,GetNetworkResources,Grants permission to retrieve a global network resource,Read,global-network*,,
80,GetNetworkRoutes,Grants permission to retrieve routes for a route table within the global network,Read,global-network*,,
81,GetNetworkTelemetry,Grants permission to retrieve network telemetry objects for the global network,Read,global-network*,,
82,GetResourcePolicy,Grants permission to retrieve a resource policy,Read,core-network*,,
83,GetRouteAnalysis,Grants permission to retrieve a route analysis configuration and result,Read,global-network*,,
84,GetSiteToSiteVpnAttachment,Grants permission to retrieve a site-to-site VPN attachment,Read,attachment*,,
85,GetSites,Grants permission to describe global networks,List,global-network*,,
86,GetSites,Grants permission to describe global networks,List,site,,
87,GetTransitGatewayConnectPeerAssociations,Grants permission to describe transit gateway connect peer associations,List,global-network*,,
88,GetTransitGatewayRegistrations,Grants permission to describe transit gateway registrations,List,global-network*,,
89,GetVpcAttachment,Grants permission to retrieve a VPC attachment,Read,attachment*,,
90,ListAttachments,Grants permission to describe attachments,List,attachment*,,
91,ListConnectPeers,Grants permission to describe Connect Peers,List,connect-peer*,,
92,ListCoreNetworkPolicyVersions,Grants permission to list core network policy versions,List,core-network*,,
93,ListCoreNetworks,Grants permission to list core networks,List,,,
94,ListTagsForResource,Grants permission to list tags for a Network Manager resource,Read,attachment,,
95,ListTagsForResource,Grants permission to list tags for a Network Manager resource,Read,connect-peer,,
96,ListTagsForResource,Grants permission to list tags for a Network Manager resource,Read,connection,,
97,ListTagsForResource,Grants permission to list tags for a Network Manager resource,Read,core-network,,
98,ListTagsForResource,Grants permission to list tags for a Network Manager resource,Read,device,,
99,ListTagsForResource,Grants permission to list tags for a Network Manager resource,Read,global-network,,
100,ListTagsForResource,Grants permission to list tags for a Network Manager resource,Read,link,,
101,ListTagsForResource,Grants permission to list tags for a Network Manager resource,Read,site,,
102,ListTagsForResource,Grants permission to list tags for a Network Manager resource,Read,,aws:ResourceTag/${TagKey},
103,PutCoreNetworkPolicy,Grants permission to create a core network policy,Write,core-network*,,
104,PutResourcePolicy,Grants permission to create or update a resource policy,Write,core-network*,,
105,RegisterTransitGateway,Grants permission to register a transit gateway to a global network,Write,global-network*,,
106,RegisterTransitGateway,Grants permission to register a transit gateway to a global network,Write,,networkmanager:tgwArn,
107,RejectAttachment,Grants permission to reject attachment request,Write,attachment*,,
108,RestoreCoreNetworkPolicyVersion,Grants permission to restore the core network policy to a previous version,Write,core-network*,,
109,StartRouteAnalysis,Grants permission to start a route analysis and stores analysis configuration,Write,global-network*,,
110,TagResource,Grants permission to tag a Network Manager resource,Tagging,attachment,,
111,TagResource,Grants permission to tag a Network Manager resource,Tagging,connect-peer,,
112,TagResource,Grants permission to tag a Network Manager resource,Tagging,connection,,
113,TagResource,Grants permission to tag a Network Manager resource,Tagging,core-network,,
114,TagResource,Grants permission to tag a Network Manager resource,Tagging,device,,
115,TagResource,Grants permission to tag a Network Manager resource,Tagging,global-network,,
116,TagResource,Grants permission to tag a Network Manager resource,Tagging,link,,
117,TagResource,Grants permission to tag a Network Manager resource,Tagging,site,,
118,TagResource,Grants permission to tag a Network Manager resource,Tagging,,aws:TagKeys  aws:RequestTag/${TagKey}  aws:ResourceTag/${TagKey},
119,UntagResource,Grants permission to untag a Network Manager resource,Tagging,attachment,,
120,UntagResource,Grants permission to untag a Network Manager resource,Tagging,connect-peer,,
121,UntagResource,Grants permission to untag a Network Manager resource,Tagging,connection,,
122,UntagResource,Grants permission to untag a Network Manager resource,Tagging,core-network,,
123,UntagResource,Grants permission to untag a Network Manager resource,Tagging,device,,
124,UntagResource,Grants permission to untag a Network Manager resource,Tagging,global-network,,
125,UntagResource,Grants permission to untag a Network Manager resource,Tagging,link,,
126,UntagResource,Grants permission to untag a Network Manager resource,Tagging,site,,
127,UntagResource,Grants permission to untag a Network Manager resource,Tagging,,aws:TagKeys,
128,UpdateConnection,Grants permission to update a connection,Write,connection*,,
129,UpdateConnection,Grants permission to update a connection,Write,global-network*,,
130,UpdateCoreNetwork,Grants permission to update a core network,Write,core-network*,,
131,UpdateDevice,Grants permission to update a device,Write,device*,,
132,UpdateDevice,Grants permission to update a device,Write,global-network*,,
133,UpdateGlobalNetwork,Grants permission to update a global network,Write,global-network*,,
134,UpdateLink,Grants permission to update a link,Write,global-network*,,
135,UpdateLink,Grants permission to update a link,Write,link*,,
136,UpdateNetworkResourceMetadata,Grants permission to add or update metadata key/value pairs on network resource,Write,global-network*,,
137,UpdateSite,Grants permission to update a site,Write,global-network*,,
138,UpdateSite,Grants permission to update a site,Write,site*,,
139,UpdateVpcAttachment,Grants permission to update a VPC attachment,Write,attachment*,,
140,UpdateVpcAttachment,Grants permission to update a VPC attachment,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  networkmanager:subnetArns,
