,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
91,StartDeviceSync,"Grants permission to restore the device and its account to its known, default settings by clearing all information and settings set by its previous users",Write,,,
92,StartSmartHomeApplianceDiscovery,Grants permission to initiate the discovery of any smart home appliances associated with the room,Read,room*,,
93,TagResource,Grants permission to add metadata tags to a resource,Tagging,device,,
94,TagResource,Grants permission to add metadata tags to a resource,Tagging,room,,
95,TagResource,Grants permission to add metadata tags to a resource,Tagging,user,,
96,TagResource,Grants permission to add metadata tags to a resource,Tagging,,aws:RequestTag/${TagKey}  aws:TagKeys,
97,UntagResource,Grants permission to remove metadata tags from a resource,Tagging,device,,
98,UntagResource,Grants permission to remove metadata tags from a resource,Tagging,room,,
99,UntagResource,Grants permission to remove metadata tags from a resource,Tagging,user,,
100,UpdateAddressBook,Grants permission to update address book details by the address book ARN,Write,addressbook*,,
101,UpdateBusinessReportSchedule,Grants permission to update the configuration of the report delivery schedule with the specified schedule ARN,Write,schedule*,,
102,UpdateConferenceProvider,Grants permission to update an existing conference provider's settings,Write,conferenceprovider*,,
103,UpdateContact,Grants permission to update the contact details by the contact ARN,Write,contact*,,
104,UpdateDevice,Grants permission to update device name,Write,device*,,
105,UpdateGateway,Grants permission to update the details of a gateway,Write,gateway*,,
106,UpdateGatewayGroup,Grants permission to update the details of a gateway group,Write,gatewaygroup*,,
107,UpdateNetworkProfile,Grants permission to update a network profile by the network profile ARN,Write,networkprofile*,,
108,UpdateProfile,Grants permission to update an existing profile,Write,profile*,,
109,UpdateRoom,Grants permission to update room details,Write,room*,,
110,UpdateSkillGroup,Grants permission to update skill group details with skill group ARN,Write,skillgroup*,,
