,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
63,SendAgentLogsForDrs [permission only],Grants permission to send agent logs,Write,SourceServerResource*,,
64,SendAgentMetricsForDrs [permission only],Grants permission to send agent metrics,Write,RecoveryInstanceResource*,,
65,SendAgentMetricsForDrs [permission only],Grants permission to send agent metrics,Write,SourceServerResource*,,
66,SendChannelCommandResultForDrs [permission only],Grants permission to send channel command result,Write,,,
67,SendClientLogsForDrs [permission only],Grants permission to send client logs,Write,,,
68,SendClientMetricsForDrs [permission only],Grants permission to send client metrics,Write,,,
69,SendVolumeStatsForDrs [permission only],Grants permission to send volume throughput statistics,Write,SourceServerResource*,,
70,StartFailbackLaunch,Grants permission to start failback launch,Write,RecoveryInstanceResource*,,
71,StartFailbackLaunch,Grants permission to start failback launch,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
72,StartRecovery,Grants permission to start recovery,Write,SourceServerResource*,,drs:CreateRecoveryInstanceForDrs  drs:ListTagsForResource  ec2:AttachVolume  ec2:AuthorizeSecurityGroupEgress  ec2:AuthorizeSecurityGroupIngress  ec2:CreateLaunchTemplate  ec2:CreateLaunchTemplateVersion  ec2:CreateSnapshot  ec2:CreateTags  ec2:CreateVolume  ec2:DeleteLaunchTemplateVersions  ec2:DeleteSnapshot  ec2:DeleteVolume  ec2:DescribeAccountAttributes  ec2:DescribeAvailabilityZones  ec2:DescribeImages  ec2:DescribeInstanceAttribute  ec2:DescribeInstanceStatus  ec2:DescribeInstanceTypes  ec2:DescribeInstances  ec2:DescribeLaunchTemplateVersions  ec2:DescribeLaunchTemplates  ec2:DescribeSecurityGroups  ec2:DescribeSnapshots  ec2:DescribeSubnets  ec2:DescribeVolumes  ec2:DetachVolume  ec2:ModifyInstanceAttribute  ec2:ModifyLaunchTemplate  ec2:RevokeSecurityGroupEgress  ec2:RunInstances  ec2:StartInstances  ec2:StopInstances  ec2:TerminateInstances  iam:PassRole
73,StartRecovery,Grants permission to start recovery,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
74,StopFailback,Grants permission to stop failback,Write,RecoveryInstanceResource*,,
75,TagResource,Grants permission to assign a resource tag,Tagging,JobResource,,
76,TagResource,Grants permission to assign a resource tag,Tagging,RecoveryInstanceResource,,
77,TagResource,Grants permission to assign a resource tag,Tagging,ReplicationConfigurationTemplateResource,,
78,TagResource,Grants permission to assign a resource tag,Tagging,SourceServerResource,,
79,TagResource,Grants permission to assign a resource tag,Tagging,,aws:RequestTag/${TagKey}  aws:TagKeys  drs:CreateAction,
80,TerminateRecoveryInstances,Grants permission to terminate recovery instances,Write,RecoveryInstanceResource*,,ec2:DeleteVolume  ec2:DescribeInstances  ec2:DescribeVolumes  ec2:TerminateInstances
81,TerminateRecoveryInstances,Grants permission to terminate recovery instances,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
82,UntagResource,Grants permission to untag a resource,Tagging,JobResource,,
83,UntagResource,Grants permission to untag a resource,Tagging,RecoveryInstanceResource,,
84,UntagResource,Grants permission to untag a resource,Tagging,ReplicationConfigurationTemplateResource,,
85,UntagResource,Grants permission to untag a resource,Tagging,SourceServerResource,,
86,UntagResource,Grants permission to untag a resource,Tagging,,aws:TagKeys,
87,UpdateAgentBacklogForDrs [permission only],Grants permission to update agent backlog,Write,RecoveryInstanceResource*,,
88,UpdateAgentBacklogForDrs [permission only],Grants permission to update agent backlog,Write,SourceServerResource*,,
89,UpdateAgentConversionInfoForDrs [permission only],Grants permission to update agent conversion info,Write,RecoveryInstanceResource*,,
90,UpdateAgentConversionInfoForDrs [permission only],Grants permission to update agent conversion info,Write,SourceServerResource*,,
91,UpdateAgentReplicationInfoForDrs [permission only],Grants permission to update agent replication info,Write,RecoveryInstanceResource*,,
92,UpdateAgentReplicationInfoForDrs [permission only],Grants permission to update agent replication info,Write,SourceServerResource*,,
93,UpdateAgentReplicationProcessStateForDrs [permission only],Grants permission to update agent replication process state,Write,RecoveryInstanceResource*,,
94,UpdateAgentReplicationProcessStateForDrs [permission only],Grants permission to update agent replication process state,Write,SourceServerResource*,,
95,UpdateAgentSourcePropertiesForDrs [permission only],Grants permission to update agent source properties,Write,RecoveryInstanceResource*,,
96,UpdateAgentSourcePropertiesForDrs [permission only],Grants permission to update agent source properties,Write,SourceServerResource*,,
97,UpdateFailbackClientDeviceMappingForDrs [permission only],Grants permission to update failback client device mapping,Write,RecoveryInstanceResource*,,
98,UpdateFailbackClientLastSeenForDrs [permission only],Grants permission to update failback client last seen,Write,RecoveryInstanceResource*,,
99,UpdateFailbackReplicationConfiguration,Grants permission to update failback replication configuration,Write,RecoveryInstanceResource*,,
100,UpdateLaunchConfiguration,Grants permission to update launch configuration,Write,SourceServerResource*,,
101,UpdateReplicationCertificateForDrs [permission only],Grants permission to update a replication certificate,Write,RecoveryInstanceResource*,,
102,UpdateReplicationConfiguration,Grants permission to update replication configuration,Write,SourceServerResource*,,
103,UpdateReplicationConfigurationTemplate,Grants permission to update replication configuration template,Write,ReplicationConfigurationTemplateResource*,,
