,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
67,ListTagsForResource,Grants permission to list tags for a resource,Read,events-detection-job,,
68,ListTagsForResource,Grants permission to list tags for a resource,Read,key-phrases-detection-job,,
69,ListTagsForResource,Grants permission to list tags for a resource,Read,pii-entities-detection-job,,
70,ListTagsForResource,Grants permission to list tags for a resource,Read,sentiment-detection-job,,
71,ListTagsForResource,Grants permission to list tags for a resource,Read,targeted-sentiment-detection-job,,
72,ListTagsForResource,Grants permission to list tags for a resource,Read,topics-detection-job,,
73,ListTargetedSentimentDetectionJobs,Grants permission to get a list of targeted sentiment detection jobs that you have submitted,Read,,,
74,ListTopicsDetectionJobs,Grants permission to get a list of the topic detection jobs that you have submitted,Read,,,
75,PutResourcePolicy,Grants permission to attach policy to resource,Write,document-classifier*,,
76,PutResourcePolicy,Grants permission to attach policy to resource,Write,entity-recognizer*,,
77,StartDocumentClassificationJob,Grants permission to start an asynchronous document classification job,Write,document-classification-job*,,
78,StartDocumentClassificationJob,Grants permission to start an asynchronous document classification job,Write,document-classifier*,,
79,StartDocumentClassificationJob,Grants permission to start an asynchronous document classification job,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  comprehend:VolumeKmsKey  comprehend:OutputKmsKey  comprehend:VpcSecurityGroupIds  comprehend:VpcSubnets,
80,StartDominantLanguageDetectionJob,Grants permission to start an asynchronous dominant language detection job for a collection of documents,Write,dominant-language-detection-job*,,
81,StartDominantLanguageDetectionJob,Grants permission to start an asynchronous dominant language detection job for a collection of documents,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  comprehend:VolumeKmsKey  comprehend:OutputKmsKey  comprehend:VpcSecurityGroupIds  comprehend:VpcSubnets,
82,StartEntitiesDetectionJob,Grants permission to start an asynchronous entity detection job for a collection of documents,Write,entities-detection-job*,,
83,StartEntitiesDetectionJob,Grants permission to start an asynchronous entity detection job for a collection of documents,Write,entity-recognizer,,
84,StartEntitiesDetectionJob,Grants permission to start an asynchronous entity detection job for a collection of documents,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  comprehend:VolumeKmsKey  comprehend:OutputKmsKey  comprehend:VpcSecurityGroupIds  comprehend:VpcSubnets,
85,StartEventsDetectionJob,Grants permission to start an asynchronous Events detection job for a collection of documents,Write,events-detection-job*,,
86,StartEventsDetectionJob,Grants permission to start an asynchronous Events detection job for a collection of documents,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  comprehend:OutputKmsKey,
87,StartKeyPhrasesDetectionJob,Grants permission to start an asynchronous key phrase detection job for a collection of documents,Write,key-phrases-detection-job*,,
88,StartKeyPhrasesDetectionJob,Grants permission to start an asynchronous key phrase detection job for a collection of documents,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  comprehend:VolumeKmsKey  comprehend:OutputKmsKey  comprehend:VpcSecurityGroupIds  comprehend:VpcSubnets,
89,StartPiiEntitiesDetectionJob,Grants permission to start an asynchronous PII entities detection job for a collection of documents,Write,pii-entities-detection-job*,,
90,StartPiiEntitiesDetectionJob,Grants permission to start an asynchronous PII entities detection job for a collection of documents,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  comprehend:OutputKmsKey,
91,StartSentimentDetectionJob,Grants permission to start an asynchronous sentiment detection job for a collection of documents,Write,sentiment-detection-job*,,
92,StartSentimentDetectionJob,Grants permission to start an asynchronous sentiment detection job for a collection of documents,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  comprehend:VolumeKmsKey  comprehend:OutputKmsKey  comprehend:VpcSecurityGroupIds  comprehend:VpcSubnets,
93,StartTargetedSentimentDetectionJob,Grants permission to start an asynchronous targeted sentiment detection job for a collection of documents,Write,targeted-sentiment-detection-job*,,
94,StartTargetedSentimentDetectionJob,Grants permission to start an asynchronous targeted sentiment detection job for a collection of documents,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  comprehend:VolumeKmsKey  comprehend:OutputKmsKey  comprehend:VpcSecurityGroupIds  comprehend:VpcSubnets,
95,StartTopicsDetectionJob,Grants permission to start an asynchronous job to detect the most common topics in the collection of documents and the phrases associated with each topic,Write,topics-detection-job*,,
96,StartTopicsDetectionJob,Grants permission to start an asynchronous job to detect the most common topics in the collection of documents and the phrases associated with each topic,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  comprehend:VolumeKmsKey  comprehend:OutputKmsKey  comprehend:VpcSecurityGroupIds  comprehend:VpcSubnets,
97,StopDominantLanguageDetectionJob,Grants permission to stop a dominant language detection job,Write,dominant-language-detection-job*,,
98,StopEntitiesDetectionJob,Grants permission to stop an entity detection job,Write,entities-detection-job*,,
99,StopEventsDetectionJob,Grants permission to stop an Events detection job,Write,events-detection-job*,,
100,StopKeyPhrasesDetectionJob,Grants permission to stop a key phrase detection job,Write,key-phrases-detection-job*,,
101,StopPiiEntitiesDetectionJob,Grants permission to stop a PII entities detection job,Write,pii-entities-detection-job*,,
102,StopSentimentDetectionJob,Grants permission to stop a sentiment detection job,Write,sentiment-detection-job*,,
103,StopTargetedSentimentDetectionJob,Grants permission to stop a targeted sentiment detection job,Write,targeted-sentiment-detection-job*,,
104,StopTrainingDocumentClassifier,Grants permission to stop a previously created document classifier training job,Write,document-classifier*,,
105,StopTrainingEntityRecognizer,Grants permission to stop a previously created entity recognizer training job,Write,entity-recognizer*,,
106,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,document-classification-job,,
107,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,document-classifier,,
108,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,document-classifier-endpoint,,
109,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,dominant-language-detection-job,,
110,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,entities-detection-job,,
111,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,entity-recognizer,,
112,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,entity-recognizer-endpoint,,
113,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,events-detection-job,,
114,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,key-phrases-detection-job,,
115,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,pii-entities-detection-job,,
116,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,sentiment-detection-job,,
117,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,targeted-sentiment-detection-job,,
118,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,topics-detection-job,,
119,TagResource,Grants permission to tag a resource with given key value pairs,Tagging,,aws:RequestTag/${TagKey}  aws:TagKeys,
120,UntagResource,Grants permission to untag a resource with given key,Tagging,document-classification-job,,
121,UntagResource,Grants permission to untag a resource with given key,Tagging,document-classifier,,
122,UntagResource,Grants permission to untag a resource with given key,Tagging,document-classifier-endpoint,,
123,UntagResource,Grants permission to untag a resource with given key,Tagging,dominant-language-detection-job,,
124,UntagResource,Grants permission to untag a resource with given key,Tagging,entities-detection-job,,
125,UntagResource,Grants permission to untag a resource with given key,Tagging,entity-recognizer,,
126,UntagResource,Grants permission to untag a resource with given key,Tagging,entity-recognizer-endpoint,,
127,UntagResource,Grants permission to untag a resource with given key,Tagging,events-detection-job,,
128,UntagResource,Grants permission to untag a resource with given key,Tagging,key-phrases-detection-job,,
129,UntagResource,Grants permission to untag a resource with given key,Tagging,pii-entities-detection-job,,
130,UntagResource,Grants permission to untag a resource with given key,Tagging,sentiment-detection-job,,
131,UntagResource,Grants permission to untag a resource with given key,Tagging,targeted-sentiment-detection-job,,
132,UntagResource,Grants permission to untag a resource with given key,Tagging,topics-detection-job,,
133,UntagResource,Grants permission to untag a resource with given key,Tagging,,aws:TagKeys,
134,UpdateEndpoint,Grants permission to update information about the specified endpoint,Write,document-classifier-endpoint*,,
135,UpdateEndpoint,Grants permission to update information about the specified endpoint,Write,entity-recognizer-endpoint*,,
