,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
73,GetCoreNetworkChangeSet,Grants permission to retrieve a list of core network change sets,Read,core-network*,,
74,GetCoreNetworkPolicy,Grants permission to retrieve core network policy,Read,core-network*,,
75,GetCustomerGatewayAssociations,Grants permission to describe customer gateway associations,List,global-network*,,
76,GetDevices,Grants permission to describe devices,List,global-network*,,
77,GetDevices,Grants permission to describe devices,List,device,,
78,GetLinkAssociations,Grants permission to describe link associations,List,global-network*,,
79,GetLinkAssociations,Grants permission to describe link associations,List,device,,
80,GetLinkAssociations,Grants permission to describe link associations,List,link,,
81,GetLinks,Grants permission to describe links,List,global-network*,,
82,GetLinks,Grants permission to describe links,List,link,,
83,GetNetworkResourceCounts,Grants permission to return the number of resources for a global network grouped by type,Read,global-network*,,
84,GetNetworkResourceRelationships,Grants permission to retrieve related resources for a resource within the global network,Read,global-network*,,
85,GetNetworkResources,Grants permission to retrieve a global network resource,Read,global-network*,,
86,GetNetworkRoutes,Grants permission to retrieve routes for a route table within the global network,Read,global-network*,,
87,GetNetworkTelemetry,Grants permission to retrieve network telemetry objects for the global network,Read,global-network*,,
88,GetResourcePolicy,Grants permission to retrieve a resource policy,Read,core-network*,,
89,GetRouteAnalysis,Grants permission to retrieve a route analysis configuration and result,Read,global-network*,,
90,GetSiteToSiteVpnAttachment,Grants permission to retrieve a site-to-site VPN attachment,Read,attachment*,,
91,GetSites,Grants permission to describe global networks,List,global-network*,,
92,GetSites,Grants permission to describe global networks,List,site,,
93,GetTransitGatewayConnectPeerAssociations,Grants permission to describe transit gateway connect peer associations,List,global-network*,,
94,GetTransitGatewayPeering,Grants permission to retrieve a Transit Gateway peering,Read,peering*,,
95,GetTransitGatewayRegistrations,Grants permission to describe transit gateway registrations,List,global-network*,,
96,GetTransitGatewayRouteTableAttachment,Grants permission to retrieve a TGW RTB attachment,Read,attachment*,,
97,GetVpcAttachment,Grants permission to retrieve a VPC attachment,Read,attachment*,,
98,ListAttachments,Grants permission to describe attachments,List,attachment*,,
99,ListConnectPeers,Grants permission to describe Connect Peers,List,connect-peer*,,
100,ListCoreNetworkPolicyVersions,Grants permission to list core network policy versions,List,core-network*,,
101,ListCoreNetworks,Grants permission to list core networks,List,,,
102,ListOrganizationServiceAccessStatus,Grants permission to list organization service access status,List,,,
103,ListPeerings,Grants permission to describe peerings,List,,,
104,ListTagsForResource,Grants permission to list tags for a Network Manager resource,Read,attachment,,
105,ListTagsForResource,Grants permission to list tags for a Network Manager resource,Read,connect-peer,,
106,ListTagsForResource,Grants permission to list tags for a Network Manager resource,Read,connection,,
107,ListTagsForResource,Grants permission to list tags for a Network Manager resource,Read,core-network,,
108,ListTagsForResource,Grants permission to list tags for a Network Manager resource,Read,device,,
109,ListTagsForResource,Grants permission to list tags for a Network Manager resource,Read,global-network,,
110,ListTagsForResource,Grants permission to list tags for a Network Manager resource,Read,link,,
111,ListTagsForResource,Grants permission to list tags for a Network Manager resource,Read,peering,,
112,ListTagsForResource,Grants permission to list tags for a Network Manager resource,Read,site,,
113,ListTagsForResource,Grants permission to list tags for a Network Manager resource,Read,,aws:ResourceTag/${TagKey},
114,PutCoreNetworkPolicy,Grants permission to create a core network policy,Write,core-network*,,
115,PutResourcePolicy,Grants permission to create or update a resource policy,Write,core-network*,,
116,RegisterTransitGateway,Grants permission to register a transit gateway to a global network,Write,global-network*,,
117,RegisterTransitGateway,Grants permission to register a transit gateway to a global network,Write,,networkmanager:tgwArn,
118,RejectAttachment,Grants permission to reject attachment request,Write,attachment*,,
119,RestoreCoreNetworkPolicyVersion,Grants permission to restore the core network policy to a previous version,Write,core-network*,,
120,StartOrganizationServiceAccessUpdate,Grants permission to start organization service access update,Write,,,
121,StartRouteAnalysis,Grants permission to start a route analysis and stores analysis configuration,Write,global-network*,,
122,TagResource,Grants permission to tag a Network Manager resource,Tagging,attachment,,
123,TagResource,Grants permission to tag a Network Manager resource,Tagging,connect-peer,,
124,TagResource,Grants permission to tag a Network Manager resource,Tagging,connection,,
125,TagResource,Grants permission to tag a Network Manager resource,Tagging,core-network,,
126,TagResource,Grants permission to tag a Network Manager resource,Tagging,device,,
127,TagResource,Grants permission to tag a Network Manager resource,Tagging,global-network,,
128,TagResource,Grants permission to tag a Network Manager resource,Tagging,link,,
129,TagResource,Grants permission to tag a Network Manager resource,Tagging,peering,,
130,TagResource,Grants permission to tag a Network Manager resource,Tagging,site,,
131,TagResource,Grants permission to tag a Network Manager resource,Tagging,,aws:TagKeys  aws:RequestTag/${TagKey}  aws:ResourceTag/${TagKey},
132,UntagResource,Grants permission to untag a Network Manager resource,Tagging,attachment,,
133,UntagResource,Grants permission to untag a Network Manager resource,Tagging,connect-peer,,
134,UntagResource,Grants permission to untag a Network Manager resource,Tagging,connection,,
135,UntagResource,Grants permission to untag a Network Manager resource,Tagging,core-network,,
136,UntagResource,Grants permission to untag a Network Manager resource,Tagging,device,,
137,UntagResource,Grants permission to untag a Network Manager resource,Tagging,global-network,,
138,UntagResource,Grants permission to untag a Network Manager resource,Tagging,link,,
139,UntagResource,Grants permission to untag a Network Manager resource,Tagging,peering,,
140,UntagResource,Grants permission to untag a Network Manager resource,Tagging,site,,
141,UntagResource,Grants permission to untag a Network Manager resource,Tagging,,aws:TagKeys,
142,UpdateConnection,Grants permission to update a connection,Write,connection*,,
143,UpdateConnection,Grants permission to update a connection,Write,global-network*,,
144,UpdateCoreNetwork,Grants permission to update a core network,Write,core-network*,,
145,UpdateDevice,Grants permission to update a device,Write,device*,,
146,UpdateDevice,Grants permission to update a device,Write,global-network*,,
147,UpdateGlobalNetwork,Grants permission to update a global network,Write,global-network*,,
148,UpdateLink,Grants permission to update a link,Write,global-network*,,
149,UpdateLink,Grants permission to update a link,Write,link*,,
150,UpdateNetworkResourceMetadata,Grants permission to add or update metadata key/value pairs on network resource,Write,global-network*,,
151,UpdateSite,Grants permission to update a site,Write,global-network*,,
152,UpdateSite,Grants permission to update a site,Write,site*,,
153,UpdateVpcAttachment,Grants permission to update a VPC attachment,Write,attachment*,,
154,UpdateVpcAttachment,Grants permission to update a VPC attachment,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  networkmanager:subnetArns,
