,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
62,TerminateTargetInstances,Grants permission to terminate target instances,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
63,UntagResource,Grants permission to untag a resource,Tagging,JobResource,,
64,UntagResource,Grants permission to untag a resource,Tagging,LaunchConfigurationTemplateResource,,
65,UntagResource,Grants permission to untag a resource,Tagging,ReplicationConfigurationTemplateResource,,
66,UntagResource,Grants permission to untag a resource,Tagging,SourceServerResource,,
67,UntagResource,Grants permission to untag a resource,Tagging,VcenterClientResource,,
68,UntagResource,Grants permission to untag a resource,Tagging,,aws:TagKeys,
69,UpdateAgentBacklogForMgn [permission only],Grants permission to update agent backlog,Write,SourceServerResource*,,
70,UpdateAgentConversionInfoForMgn [permission only],Grants permission to update agent conversion info,Write,SourceServerResource*,,
71,UpdateAgentReplicationInfoForMgn [permission only],Grants permission to update agent replication info,Write,SourceServerResource*,,
72,UpdateAgentReplicationProcessStateForMgn [permission only],Grants permission to update agent replication process state,Write,SourceServerResource*,,
73,UpdateAgentSourcePropertiesForMgn [permission only],Grants permission to update agent source properties,Write,SourceServerResource*,,
74,UpdateLaunchConfiguration,Grants permission to update launch configuration,Write,SourceServerResource*,,
75,UpdateLaunchConfigurationTemplate,Grants permission to update launch configuration,Write,LaunchConfigurationTemplateResource*,,
76,UpdateReplicationConfiguration,Grants permission to update replication configuration,Write,SourceServerResource*,,
77,UpdateReplicationConfigurationTemplate,Grants permission to update replication configuration template,Write,ReplicationConfigurationTemplateResource*,,
78,UpdateSourceServerReplicationType,Grants permission to update source server replication type,Write,SourceServerResource*,,
79,VerifyClientRoleForMgn,Grants permission to verify client role,Read,,,
