,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
75,UpdateAlias,Grants permission to update the configuration of an AWS Lambda function's alias,Write,function*,,
76,UpdateCodeSigningConfig,Grants permission to update an AWS Lambda code signing config,Write,code signing config*,,
77,UpdateEventSourceMapping,Grants permission to update the configuration of an AWS Lambda event source mapping,Write,eventSourceMapping*,,
78,UpdateEventSourceMapping,Grants permission to update the configuration of an AWS Lambda event source mapping,Write,,lambda:FunctionArn,
79,UpdateFunctionCode,Grants permission to update the code of an AWS Lambda function,Write,function*,,
80,UpdateFunctionCodeSigningConfig,Grants permission to update the code signing config of an AWS Lambda function,Write,code signing config*,,
81,UpdateFunctionCodeSigningConfig,Grants permission to update the code signing config of an AWS Lambda function,Write,function*,,
82,UpdateFunctionConfiguration,Grants permission to modify the version-specific settings of an AWS Lambda function,Write,function*,,
83,UpdateFunctionConfiguration,Grants permission to modify the version-specific settings of an AWS Lambda function,Write,,lambda:Layer  lambda:VpcIds  lambda:SubnetIds  lambda:SecurityGroupIds,
84,UpdateFunctionEventInvokeConfig,"Grants permission to modify the configuration for asynchronous invocation for an AWS Lambda function, version, or alias",Write,function*,,
85,UpdateFunctionUrlConfig,Grants permission to update a function url configuration for a Lambda function,Write,function*,,
86,UpdateFunctionUrlConfig,Grants permission to update a function url configuration for a Lambda function,Write,,lambda:FunctionUrlAuthType  lambda:FunctionArn,
